Date,Price,Open,High,Low,Vol.,Change %
"Dec 04, 2014",6679.37,6716.63,6733.96,6672.67,699.90M,-0.55
"Dec 03, 2014",6716.63,6742.1,6753.19,6713.81,706.05M,-0.38
"Dec 02, 2014",6742.10,6656.37,6744.31,6656.37,654.95M,1.29
"Dec 01, 2014",6656.37,6722.62,6722.62,6637.39,726.57M,-0.99
"Nov 28, 2014",6722.62,6723.42,6734.71,6667.08,839.39M,-0.01
"Nov 27, 2014",6723.42,6729.17,6749.91,6713.76,517.21M,-0.09
"Nov 26, 2014",6729.17,6731.14,6765.01,6718.53,586.89M,-0.03
"Nov 25, 2014",6731.14,6729.79,6750.87,6709.31,907.29M,0.02
"Nov 24, 2014",6729.79,6750.76,6763.97,6720.09,675.41M,-0.31
"Nov 21, 2014",6750.76,6678.9,6773.14,6678.9,845.58M,1.08
"Nov 20, 2014",6678.90,6696.6,6696.82,6641.14,640.50M,-0.26
"Nov 19, 2014",6696.60,6709.13,6718.88,6678.13,802.69M,-0.19
"Nov 18, 2014",6709.13,6671.97,6714.12,6671.75,653.23M,0.56
"Nov 17, 2014",6671.97,6654.37,6681.55,6616.12,537.37M,0.26
"Nov 14, 2014",6654.37,6635.45,6654.37,6610.13,627.54M,0.29
"Nov 13, 2014",6635.45,6611.04,6645.9,6596.89,721.39M,0.37
"Nov 12, 2014",6611.04,6627.4,6629.33,6588.93,702.77M,-0.25
"Nov 11, 2014",6627.40,6611.25,6632.57,6605.34,764.95M,0.24
"Nov 10, 2014",6611.25,6567.24,6611.25,6566.78,575.42M,0.67
"Nov 07, 2014",6567.24,6551.15,6608.23,6551.15,764.96M,0.25
"Nov 06, 2014",6551.15,6539.14,6580.21,6503.81,799.91M,0.18
"Nov 05, 2014",6539.14,6453.97,6539.14,6453.97,769.26M,1.32
"Nov 04, 2014",6453.97,6487.97,6510.31,6444.89,816.65M,-0.52
"Nov 03, 2014",6487.97,6546.47,6559.56,6478.49,712.57M,-0.89
"Oct 31, 2014",6546.47,6463.55,6553.37,6463.55,1.06B,1.28
"Oct 30, 2014",6463.55,6453.87,6483.24,6378.15,815.85M,0.15
