Date,Price,Open,High,Low,Vol.,Change %
"Dec 22, 2017",11779.27,"11,779.27","11,779.27","11,779.27",0,-27.56
"Dec 21, 2017",16260.83,"16,260.83","16,260.83","16,260.83",0,-5.6
"Dec 20, 2017",17225.21,"17,225.21","17,225.21","17,225.21",0,-4.26
"Dec 19, 2017",17992.34,"17,992.34","17,992.34","17,992.34",0,-3.91
"Dec 18, 2017",18723.82,"18,723.82","18,723.82","18,723.82",0,5.68
"Dec 15, 2017",17717.64,"17,717.64","17,717.64","17,717.64",0,6.39
"Dec 14, 2017",16652.75,"16,652.75","16,652.75","16,652.75",0,-4.27
"Dec 13, 2017",17395.98,"17,395.98","17,395.98","17,395.98",0,1.57
"Dec 12, 2017",17126.72,"17,126.72","17,126.72","17,126.72",0,3.28
"Dec 11, 2017",16582.26,"16,582.26","16,582.26","16,582.26",0,0.75
"Dec 08, 2017",16458.61,"16,458.61","16,458.61","16,458.61",0,3.04
"Dec 07, 2017",15973.56,"15,973.56","15,973.56","15,973.56",0,23.83
"Dec 06, 2017",12899.20,"12,899.20","12,899.20","12,899.20",0,9.12
"Dec 05, 2017",11821.17,"11,821.17","11,821.17","11,821.17",0,3.49
"Dec 04, 2017",11422.15,"11,422.15","11,422.15","11,422.15",0,8.7
"Dec 01, 2017",10508.12,"10,508.12","10,508.12","10,508.12",0,11.48
"Nov 30, 2017",9426.39,"9,426.39","9,426.39","9,426.39",0,-16.24
"Nov 29, 2017",11254.18,"11,254.18","11,254.18","11,254.18",0,13.14
"Nov 28, 2017",9947.29,"9,947.29","9,947.29","9,947.29",0,2.64
"Nov 27, 2017",9691.77,"9,691.77","9,691.77","9,691.77",0,18.42
"Nov 24, 2017",8184.38,"8,184.38","8,184.38","8,184.38",0,-0.23
"Nov 23, 2017",8203.32,"8,203.32","8,203.32","8,203.32",0,-0.09
"Nov 22, 2017",8211.04,"8,211.04","8,211.04","8,211.04",0,-1.07
"Nov 21, 2017",8299.87,"8,299.87","8,299.87","8,299.87",0,0.75
"Nov 20, 2017",8238.13,"8,238.13","8,238.13","8,238.13",0,4.21
"Nov 17, 2017",7905.39,"7,905.39","7,905.39","7,905.39",0,6.02
"Nov 16, 2017",7456.81,"7,456.81","7,456.81","7,456.81",0,3.52
"Nov 15, 2017",7202.98,"7,202.98","7,202.98","7,202.98",0,9.17
"Nov 14, 2017",6598.03,"6,598.03","6,598.03","6,598.03",0,0.38
"Nov 13, 2017",6573.16,"6,573.16","6,573.16","6,573.16",0,-3.69
"Nov 10, 2017",6824.96,"6,824.96","6,824.96","6,824.96",0,-5.4
"Nov 09, 2017",7214.71,"7,214.71","7,214.71","7,214.71",0,-4.07
"Nov 08, 2017",7521.16,"7,521.16","7,521.16","7,521.16",0,7.27
"Nov 07, 2017",7011.55,"7,011.55","7,011.55","7,011.55",0,-3.85
"Nov 06, 2017",7292.05,"7,292.05","7,292.05","7,292.05",0,-0.07
"Nov 03, 2017",7297.32,"7,297.32","7,297.32","7,297.32",0,3.75
"Nov 02, 2017",7033.82,"7,033.82","7,033.82","7,033.82",0,7.44
"Nov 01, 2017",6546.52,"6,546.52","6,546.52","6,546.52",0,2.55
"Oct 31, 2017",6383.71,"6,383.71","6,383.71","6,383.71",0,5.25
