Date,Price,Open,High,Low,Vol.,Change %
"Dec 18, 2017",6513.27,6504.89,6522.70,6495.18,180.70M,0.73
"Dec 15, 2017",6466.32,6405.15,6470.92,6405.03,453.90M,1.20
"Dec 14, 2017",6389.91,6407.26,6423.68,6386.25,159.48M,-0.07
"Dec 13, 2017",6394.67,6405.41,6416.83,6388.41,160.53M,0.17
"Dec 12, 2017",6383.65,6389.47,6403.50,6371.69,146.18M,-0.16
"Dec 11, 2017",6393.89,6351.24,6394.43,6347.91,147.88M,0.78
"Dec 08, 2017",6344.57,6364.60,6377.55,6335.23,143.54M,0.45
"Dec 07, 2017",6316.28,6300.64,6333.29,6290.65,160.70M,0.37
"Dec 06, 2017",6293.05,6243.72,6304.10,6234.22,159.64M,0.45
"Dec 05, 2017",6265.11,6242.47,6337.06,6235.77,188.40M,0.02
"Dec 04, 2017",6263.70,6380.68,6380.77,6256.81,231.06M,-1.17
"Dec 01, 2017",6337.87,6325.61,6365.30,6244.84,200.42M,-0.43
"Nov 30, 2017",6365.56,6337.34,6374.19,6321.43,273.43M,0.86
"Nov 29, 2017",6311.38,6412.69,6412.69,6279.36,229.22M,-1.73
"Nov 28, 2017",6422.56,6419.48,6426.04,6385.32,142.71M,0.26
"Nov 27, 2017",6405.97,6409.52,6420.21,6392.01,142.21M,-0.05
"Nov 24, 2017",6409.29,6393.33,6410.77,6389.40,66.10M,0.36
"Nov 22, 2017",6386.12,6384.13,6391.16,6371.74,118.18M,0.12
"Nov 21, 2017",6378.63,6336.91,6380.07,6336.26,141.12M,1.11
"Nov 20, 2017",6308.61,6319.57,6324.59,6301.88,138.53M,-0.09
"Nov 17, 2017",6314.51,6343.64,6345.56,6308.48,178.70M,-0.39
"Nov 16, 2017",6339.14,6293.46,6352.47,6293.46,161.76M,1.29
"Nov 15, 2017",6258.36,6261.27,6276.80,6227.99,140.41M,-0.56
"Nov 14, 2017",6293.64,6293.32,6300.46,6263.77,140.57M,-0.36
"Nov 13, 2017",6316.18,6286.01,6325.18,6285.97,132.51M,0.11
"Nov 10, 2017",6309.07,6297.15,6313.17,6284.22,144.76M,-0.05
"Nov 09, 2017",6312.21,6295.29,6315.16,6248.29,158.49M,-0.53
"Nov 08, 2017",6345.81,6319.03,6346.98,6308.62,141.71M,0.40
"Nov 07, 2017",6320.78,6314.69,6328.58,6299.53,154.91M,0.11
"Nov 06, 2017",6313.61,6292.15,6318.58,6291.84,177.24M,0.29
"Nov 03, 2017",6295.58,6266.19,6297.62,6237.65,186.53M,0.95
"Nov 02, 2017",6236.39,6238.30,6243.74,6194.58,181.17M,-0.20
"Nov 01, 2017",6248.65,6274.26,6276.66,6224.58,173.74M,0.00
"Oct 31, 2017",6248.56,6241.88,6258.42,6229.15,184.35M,0.34
"Oct 30, 2017",6227.59,6209.80,6250.85,6202.53,170.61M,0.23
"Oct 27, 2017",6213.47,6138.23,6223.52,6129.80,234.21M,2.91
"Oct 26, 2017",6037.87,6056.05,6066.61,6035.95,180.53M,-0.28
"Oct 25, 2017",6055.04,6069.35,6087.58,6011.24,161.40M,-0.41
"Oct 24, 2017",6080.22,6078.02,6090.89,6057.69,130.87M,0.20
"Oct 23, 2017",6067.83,6122.24,6122.24,6061.08,147.61M,-0.67
"Oct 20, 2017",6108.82,6114.46,6122.56,6102.16,175.70M,0.27
"Oct 19, 2017",6092.62,6074.28,6092.87,6051.47,148.80M,-0.36
"Oct 18, 2017",6114.35,6128.91,6129.49,6106.85,122.69M,-0.13
"Oct 17, 2017",6122.61,6111.32,6122.82,6103.66,120.62M,0.13
"Oct 16, 2017",6114.53,6108.66,6115.53,6095.63,120.84M,0.36
"Oct 13, 2017",6092.45,6094.72,6100.06,6087.02,133.12M,0.37
"Oct 12, 2017",6069.99,6072.21,6093.76,6063.47,167.14M,-0.19
"Oct 11, 2017",6081.25,6062.73,6082.25,6052.44,139.63M,0.29
"Oct 10, 2017",6063.52,6078.27,6084.14,6036.72,127.91M,0.08
"Oct 09, 2017",6058.53,6071.96,6078.81,6051.33,111.23M,-0.10
"Oct 06, 2017",6064.57,6037.44,6064.67,6037.02,124.69M,0.12
"Oct 05, 2017",6057.14,6018.27,6059.21,6014.77,129.61M,0.97
"Oct 04, 2017",5998.84,5983.31,6009.81,5976.12,131.19M,0.06
"Oct 03, 2017",5995.06,5986.85,5999.19,5976.65,110.68M,0.22
"Oct 02, 2017",5981.92,5988.96,6005.20,5955.83,138.81M,0.04
"Sep 29, 2017",5979.30,5941.78,5980.22,5930.82,154.02M,0.78
"Sep 28, 2017",5933.07,5920.65,5939.22,5908.62,133.28M,-0.08
"Sep 27, 2017",5937.79,5912.96,5957.75,5900.35,153.00M,0.96
"Sep 26, 2017",5881.34,5893.18,5908.47,5862.99,143.23M,0.24
"Sep 25, 2017",5867.35,5904.06,5908.57,5839.89,178.89M,-1.10
"Sep 22, 2017",5932.32,5912.19,5937.59,5911.48,124.24M,-0.04
"Sep 21, 2017",5934.91,5965.60,5965.60,5915.74,128.28M,-0.65
"Sep 20, 2017",5973.60,5987.72,5994.53,5927.70,156.21M,-0.29
"Sep 19, 2017",5991.08,5991.93,5998.24,5971.17,140.79M,0.17
"Sep 18, 2017",5981.12,5997.51,6012.95,5963.17,145.99M,-0.11
"Sep 15, 2017",5988.00,5965.66,6009.44,5957.85,396.34M,0.32
"Sep 14, 2017",5968.82,5981.85,5997.23,5965.06,139.00M,-0.59
"Sep 13, 2017",6004.38,5982.85,6004.47,5974.88,137.28M,0.15
"Sep 12, 2017",5995.64,5998.74,6002.97,5968.09,146.38M,0.25
"Sep 11, 2017",5980.52,5962.35,5990.87,5960.87,148.24M,1.14
"Sep 08, 2017",5913.37,5957.19,5958.81,5907.96,134.44M,-0.85
