Date,Price,Open,High,Low,Vol.,Change %
"Feb 21, 2017",231900.30,231900.3,231900.3,231900.3,14.63M,-0.34
"Feb 20, 2017",232692.81,232692.81,232692.81,232692.81,5.38M,0.77
"Feb 17, 2017",230909.55,230909.55,230909.55,230909.55,3.37M,0.29
"Feb 16, 2017",230246.69,230246.69,230246.69,230246.69,0,0.14
"Feb 15, 2017",229926.34,229926.34,229926.34,229926.34,6.89M,-0.48
"Feb 14, 2017",231025.34,231025.34,231025.34,231025.34,5.96M,-0.29
"Feb 13, 2017",231696.55,231696.55,231696.55,231696.55,3.77M,-1.45
"Feb 10, 2017",235110.11,235110.11,235110.11,235110.11,5.02M,6.09
"Feb 06, 2017",221604.06,221604.06,221604.06,221604.06,2.44M,1.08
"Feb 03, 2017",219238.80,219238.8,219238.8,219238.8,5.32M,0.1
"Feb 02, 2017",219012.48,219012.48,219012.48,219012.48,8.60M,1.71
"Feb 01, 2017",215340.69,215340.69,215340.69,215340.69,7.55M,1.65
"Jan 31, 2017",211846.70,211846.7,211846.7,211846.7,14.21M,0.84
"Jan 30, 2017",210082.88,210082.88,210082.88,210082.88,12.35M,1.7
"Jan 27, 2017",206567.38,206567.38,206567.38,206567.38,2.68M,4.09
"Jan 26, 2017",198445.94,198445.94,198445.94,198445.94,3.08M,0.57
"Jan 25, 2017",197312.09,197312.09,197312.09,197312.09,7.16M,0.06
"Jan 24, 2017",197200.63,197200.63,197200.63,197200.63,9.37M,0.68
"Jan 23, 2017",195871.59,195871.59,195871.59,195871.59,18.21M,0.6
"Jan 20, 2017",194697.52,194697.52,194697.52,194697.52,14.96M,-0.31
"Jan 19, 2017",195297.61,195297.61,195297.61,195297.61,9.56M,0.1
"Jan 18, 2017",195111.81,195111.81,195111.81,195111.81,4.62M,-0.1
"Jan 17, 2017",195300.69,195300.69,195300.69,195300.69,3.73M,-0.05
"Jan 16, 2017",195406.33,195406.33,195406.33,195406.33,17.14M,1.23
"Jan 13, 2017",193037.02,193037.02,193037.02,193037.02,32.26M,-0.1
"Jan 12, 2017",193223.13,193223.13,193223.13,193223.13,5.91M,-0.04
"Jan 11, 2017",193296.53,193296.53,193296.53,193296.53,51.98M,-0.71
"Jan 10, 2017",194671.14,194671.14,194671.14,194671.14,6.37M,-0.19
"Jan 09, 2017",195041.89,195041.89,195041.89,195041.89,1.83M,-0.19
"Jan 06, 2017",195414.38,195414.38,195414.38,195414.38,9.55M,1.51
"Jan 05, 2017",192511.16,192511.16,192511.16,192511.16,2.13M,-0.93
"Jan 04, 2017",194312.69,194312.69,194312.69,194312.69,1.84M,0.09
"Jan 03, 2017",194129.75,194129.75,194129.75,194129.75,6.93M,0.96
"Dec 30, 2016",192276.64,192276.64,192276.64,192276.64,22.63M,1.78
"Dec 29, 2016",188914.06,188914.06,188914.06,188914.06,3.57M,-0.18
"Dec 28, 2016",189246.69,189246.69,189246.69,189246.69,1.76M,2.2
"Dec 23, 2016",185168.06,185168.06,185168.06,185168.06,3.80M,-0.45
"Dec 22, 2016",186004.55,186004.55,186004.55,186004.55,1.41M,0.07
"Dec 21, 2016",185872.91,185872.91,185872.91,185872.91,28.86M,-0.1
"Dec 20, 2016",186056.31,186056.31,186056.31,186056.31,18.08M,-0.51
"Dec 19, 2016",187008.67,187008.67,187008.67,187008.67,10.36M,1.12
"Dec 16, 2016",184942.05,184942.05,184942.05,184942.05,3.83M,0.69
"Dec 15, 2016",183671.41,183671.41,183671.41,183671.41,2.94M,-0.01
"Dec 14, 2016",183688.05,183688.05,183688.05,183688.05,8.86M,-0.52
"Dec 13, 2016",184648.98,184648.98,184648.98,184648.98,1.88M,0.52
"Dec 12, 2016",183686.55,183686.55,183686.55,183686.55,1.88M,0.11
"Dec 09, 2016",183484.77,183484.77,183484.77,183484.77,3.43M,-0.05
"Dec 08, 2016",183583.45,183583.45,183583.45,183583.45,3.78M,0.17
"Dec 07, 2016",183272.16,183272.16,183272.16,183272.16,3.53M,0.68
"Dec 06, 2016",182028.97,182028.97,182028.97,182028.97,2.45M,-0.02
"Dec 05, 2016",182057.08,182057.08,182057.08,182057.08,2.10M,1.24
"Dec 02, 2016",179831.61,179831.61,179831.61,179831.61,6.70M,0.34
"Dec 01, 2016",179228.98,179228.98,179228.98,179228.98,1.13M,0.32
