Date,Price,Open,High,Low,Vol.,Change %
"Jan 24, 2017",2405.90,2385.83,2406.67,2385.83,0.00,1.21
"Jan 23, 2017",2377.15,2372.21,2379.39,2368.34,0.00,0.75
"Jan 20, 2017",2359.42,2355.37,2363.82,2353.75,0.00,0.49
"Jan 19, 2017",2347.96,2342.52,2348.94,2339.08,0.00,0.89
"Jan 18, 2017",2327.28,2344.80,2347.63,2321.77,0.00,-0.14
"Jan 17, 2017",2330.64,2349.25,2352.90,2328.88,0.00,-0.94
"Jan 13, 2017",2352.69,2336.86,2354.13,2335.35,0.00,0.35
"Jan 12, 2017",2344.39,2362.23,2365.63,2344.39,0.00,-0.12
"Jan 11, 2017",2347.10,2343.76,2354.25,2333.17,0.00,0.57
"Jan 10, 2017",2333.83,2332.25,2339.15,2328.88,0.00,-0.05
"Jan 09, 2017",2335.08,2340.58,2345.42,2330.76,0.00,0.07
"Jan 06, 2017",2333.55,2336.81,2340.38,2329.30,0.00,-0.24
"Jan 05, 2017",2339.12,2343.64,2350.20,2336.70,0.00,0.21
"Jan 04, 2017",2334.26,2329.50,2336.91,2324.42,0.00,0.39
"Jan 03, 2017",2325.13,2323.32,2329.88,2316.34,0.00,0.74
"Dec 30, 2016",2308.03,2325.07,2331.62,2307.04,0.00,-0.21
"Dec 29, 2016",2312.94,2301.42,2314.11,2301.33,0.00,0.78
"Dec 28, 2016",2295.08,2290.75,2302.36,2290.75,0.00,-0.64
"Dec 27, 2016",2309.80,2289.32,2312.61,2289.32,0.00,0.32
"Dec 23, 2016",2302.35,2292.51,2303.85,2292.51,0.00,0.04
"Dec 22, 2016",2301.48,2308.53,2311.64,2300.22,0.00,-0.30
"Dec 21, 2016",2308.39,2308.76,2322.28,2307.23,0.00,-0.05
"Dec 20, 2016",2309.55,2305.36,2312.08,2301.58,0.00,0.01
"Dec 19, 2016",2309.28,2309.71,2322.67,2302.83,0.00,-0.04
"Dec 16, 2016",2310.30,2305.44,2320.05,2302.75,0.00,0.70
"Dec 15, 2016",2294.34,2289.43,2298.48,2281.72,0.00,0.02
"Dec 14, 2016",2293.81,2338.82,2342.49,2291.92,0.00,-1.36
"Dec 13, 2016",2325.39,2317.51,2329.94,2311.60,0.00,1.08
"Dec 12, 2016",2300.44,2298.59,2310.28,2296.23,0.00,0.16
"Dec 09, 2016",2296.73,2304.21,2308.10,2289.97,0.00,0.52
"Dec 08, 2016",2284.79,2278.10,2286.23,2271.62,0.00,-0.08
"Dec 07, 2016",2286.55,2271.30,2288.43,2268.07,0.00,0.53
"Dec 06, 2016",2274.39,2264.66,2276.39,2263.56,0.00,0.50
"Dec 05, 2016",2263.07,2254.51,2263.07,2250.92,0.00,0.61
"Dec 02, 2016",2249.37,2238.81,2249.86,2232.93,0.00,0.87
"Dec 01, 2016",2229.95,2242.67,2242.84,2226.27,0.00,-0.52
"Nov 30, 2016",2241.69,2273.09,2277.83,2239.25,0.00,0.13
"Nov 29, 2016",2238.84,2239.52,2242.97,2231.12,0.00,0.05
"Nov 28, 2016",2237.68,2252.30,2252.44,2236.72,0.00,-0.08
"Nov 25, 2016",2239.56,2223.06,2242.26,2223.06,0.00,0.75
"Nov 23, 2016",2222.82,2214.14,2226.54,2206.80,0.00,-0.48
"Nov 22, 2016",2233.52,2226.15,2234.24,2221.92,0.00,0.23
"Nov 21, 2016",2228.46,2194.76,2229.06,2194.76,0.00,1.54
"Nov 18, 2016",2194.68,2194.83,2199.22,2186.27,0.00,0.41
"Nov 17, 2016",2185.66,2187.91,2199.12,2183.80,0.00,0.28
"Nov 16, 2016",2179.59,2181.78,2185.12,2173.42,0.00,-0.47
"Nov 15, 2016",2189.80,2168.67,2190.55,2167.85,0.00,1.69
"Nov 14, 2016",2153.42,2146.70,2163.34,2140.27,0.00,-0.86
"Nov 11, 2016",2172.20,2182.51,2183.23,2161.50,0.00,0.41
"Nov 10, 2016",2163.33,2187.34,2187.34,2156.17,0.00,-3.32
"Nov 09, 2016",2237.56,2220.19,2238.56,2214.77,0.00,-0.45
"Nov 08, 2016",2247.68,2232.08,2251.43,2232.08,0.00,0.38
"Nov 07, 2016",2239.16,2222.60,2239.17,2222.60,0.00,0.89
"Nov 04, 2016",2219.51,2219.38,2231.36,2215.25,0.00,-0.70
"Nov 03, 2016",2235.10,2243.00,2254.13,2231.14,0.00,0.48
"Nov 02, 2016",2224.46,2248.73,2252.40,2223.18,0.00,-1.03
"Nov 01, 2016",2247.60,2262.88,2267.85,2237.43,0.00,-0.67
"Oct 31, 2016",2262.77,2260.18,2263.76,2249.47,0.00,0.29
"Oct 28, 2016",2256.33,2259.93,2270.12,2252.50,0.00,0.36
"Oct 27, 2016",2248.24,2255.96,2257.74,2243.12,0.00,0.31
"Oct 26, 2016",2241.21,2262.47,2262.94,2233.43,0.00,-1.85
"Oct 25, 2016",2283.42,2289.48,2299.63,2280.47,0.00,-0.02
"Oct 24, 2016",2283.99,2274.97,2289.72,2267.77,0.00,0.40
"Oct 21, 2016",2274.91,2336.81,2336.81,2234.39,0.00,-2.29
"Oct 20, 2016",2328.12,2315.28,2331.62,2312.18,0.00,0.06
"Oct 19, 2016",2326.70,2321.89,2329.59,2317.18,0.00,0.01
"Oct 18, 2016",2326.44,2330.79,2332.71,2318.21,0.00,0.72
"Oct 17, 2016",2309.79,2304.42,2313.27,2303.60,0.00,-0.66
"Oct 14, 2016",2325.05,2334.58,2343.66,2325.04,0.00,-0.91
"Oct 13, 2016",2346.42,2325.39,2353.95,2317.75,0.00,0.68
"Oct 12, 2016",2330.66,2324.53,2337.89,2320.29,0.00,-0.06
"Oct 11, 2016",2331.95,2353.23,2355.09,2328.74,0.00,-1.19
"Oct 10, 2016",2359.94,2346.38,2360.24,2346.38,0.00,0.33
"Oct 07, 2016",2352.25,2351.06,2358.71,2337.25,0.00,-0.83
"Oct 06, 2016",2372.00,2367.94,2379.76,2364.65,0.00,-0.82
"Oct 05, 2016",2391.67,2397.79,2399.33,2380.68,0.00,-0.98
"Oct 04, 2016",2415.41,2454.32,2454.68,2410.52,0.00,-0.64
"Oct 03, 2016",2431.05,2437.70,2441.33,2424.11,0.00,-0.16
"Sep 30, 2016",2434.99,2441.14,2444.76,2431.01,0.00,0.33
"Sep 29, 2016",2426.97,2441.34,2452.01,2420.33,0.00,-0.59
"Sep 28, 2016",2441.38,2421.88,2443.95,2410.57,0.00,1.46
"Sep 27, 2016",2406.34,2406.46,2414.48,2398.49,0.00,0.10
"Sep 26, 2016",2403.93,2405.54,2416.10,2400.48,0.00,-0.69
"Sep 23, 2016",2420.57,2420.92,2435.35,2417.10,0.00,-0.27
"Sep 22, 2016",2427.10,2428.93,2436.57,2425.34,0.00,1.10
"Sep 21, 2016",2400.62,2375.09,2402.82,2368.10,0.00,1.05
"Sep 20, 2016",2375.61,2365.34,2382.59,2365.34,0.00,0.43
"Sep 19, 2016",2365.34,2372.84,2376.57,2362.35,0.00,0.43
"Sep 16, 2016",2355.18,2376.38,2376.38,2347.45,0.00,-0.89
"Sep 15, 2016",2376.37,2359.84,2380.18,2352.96,0.00,0.93
