Date,Price,Open,High,Low,Vol.,Change %
"Oct 23, 2017",32506.72,32411.86,32614.89,32312.74,8.65K,-0.20
"Oct 19, 2017",32572.93,32656.75,32663.06,32533.89,0.23K,-0.04
"Oct 18, 2017",32584.35,32518.56,32670.32,32462.85,14.50K,-0.08
"Oct 17, 2017",32609.16,32654.41,32699.86,32556.74,5.74K,-0.08
"Oct 16, 2017",32633.64,32488.23,32687.32,32445.43,9.46K,0.62
"Oct 13, 2017",32432.69,32247.74,32508.59,32247.74,15.97K,0.78
"Oct 12, 2017",32182.22,31887.47,32209.03,31813.67,8.02K,1.09
"Oct 11, 2017",31833.99,31975.59,32098.46,31769.40,8.87K,-0.28
"Oct 10, 2017",31924.41,31910.82,31994.77,31896.90,7.37K,0.24
"Oct 09, 2017",31846.89,31862.20,31935.63,31781.75,6.05K,0.10
"Oct 06, 2017",31814.22,31633.34,31844.28,31632.81,8.59K,0.70
"Oct 05, 2017",31592.03,31725.85,31772.41,31562.25,6.14K,-0.25
"Oct 04, 2017",31671.71,31522.17,31752.16,31457.78,6.12K,0.55
"Oct 03, 2017",31497.38,31537.81,31615.28,31440.48,7.30K,0.68
"Sep 29, 2017",31283.72,31367.25,31523.87,31243.71,7.91K,0.00
"Sep 28, 2017",31282.48,31216.36,31340.91,31081.83,8.56K,0.39
"Sep 27, 2017",31159.81,31785.24,31797.46,31100.80,10.13K,-1.39
"Sep 26, 2017",31599.76,31685.81,31693.59,31455.65,10.29K,-0.08
"Sep 25, 2017",31626.63,31986.40,32016.52,31474.56,12.59K,-0.93
"Sep 22, 2017",31922.44,32339.50,32342.81,31886.09,9.90K,-1.38
"Sep 21, 2017",32370.04,32406.42,32462.61,32164.42,9.02K,-0.09
"Sep 20, 2017",32400.51,32467.10,32499.88,32383.82,10.76K,-0.01
"Sep 19, 2017",32402.37,32522.44,32524.11,32358.63,59.19K,-0.07
"Sep 18, 2017",32423.76,32361.37,32508.06,32361.25,9.83K,0.47
"Sep 15, 2017",32272.61,32207.63,32356.11,32138.38,9.23K,0.10
"Sep 14, 2017",32241.93,32289.26,32328.61,32186.84,9.42K,0.17
"Sep 13, 2017",32186.41,32188.95,32348.30,32126.77,9.16K,0.09
"Sep 12, 2017",32158.66,32029.15,32172.46,31950.24,7.20K,0.87
"Sep 11, 2017",31882.16,31798.31,31952.87,31797.89,9.05K,0.61
"Sep 08, 2017",31687.52,31694.15,31763.70,31619.00,8.00K,0.08
"Sep 07, 2017",31662.74,31738.74,31814.96,31620.44,10.50K,0.00
"Sep 06, 2017",31661.97,31713.50,31727.85,31586.53,7.55K,-0.46
"Sep 05, 2017",31809.55,31755.16,31863.47,31674.23,8.22K,0.34
"Sep 04, 2017",31702.25,31932.20,31932.20,31560.32,7.80K,-0.60
"Sep 01, 2017",31892.23,31769.34,31944.10,31707.27,6.77K,0.51
"Aug 31, 2017",31730.49,31685.44,31757.18,31551.85,18.50K,0.27
"Aug 30, 2017",31646.46,31534.57,31727.98,31533.02,5.57K,0.82
"Aug 29, 2017",31388.39,31724.84,31739.80,31360.81,6.99K,-1.14
"Aug 28, 2017",31750.82,31756.87,31809.70,31701.67,10.45K,0.49
"Aug 24, 2017",31596.06,31673.44,31678.19,31546.05,9.22K,0.09
"Aug 23, 2017",31568.01,31407.47,31593.39,31379.25,10.28K,0.88
"Aug 22, 2017",31291.85,31393.93,31484.28,31241.50,11.14K,0.11
"Aug 21, 2017",31258.85,31609.93,31641.81,31220.53,24.33K,-0.84
"Aug 18, 2017",31524.68,31729.88,31729.88,31349.13,16.88K,-0.85
"Aug 17, 2017",31795.46,31919.17,31937.51,31714.10,8.83K,0.08
"Aug 16, 2017",31770.89,31566.24,31805.99,31399.35,12.91K,1.02
"Aug 14, 2017",31449.03,31299.52,31526.40,31298.90,9.95K,0.75
"Aug 11, 2017",31213.59,31355.92,31379.20,31128.02,15.66K,-1.01
"Aug 10, 2017",31531.33,31750.73,31756.27,31422.80,13.41K,-0.84
"Aug 09, 2017",31797.84,31926.14,31967.28,31731.91,9.63K,-0.68
"Aug 08, 2017",32014.19,32341.05,32354.77,31915.20,9.65K,-0.80
"Aug 07, 2017",32273.67,32377.80,32396.14,32235.82,10.69K,-0.16
"Aug 04, 2017",32325.41,32191.12,32352.19,32107.99,11.61K,0.27
"Aug 03, 2017",32237.88,32502.55,32502.55,32194.58,12.96K,-0.74
"Aug 02, 2017",32476.74,32641.58,32686.48,32394.89,10.77K,-0.30
"Aug 01, 2017",32575.17,32579.80,32632.02,32462.25,9.28K,0.19
"Jul 31, 2017",32514.94,32412.20,32546.50,32324.45,13.48K,0.63
"Jul 28, 2017",32309.88,32381.36,32381.36,32104.66,11.62K,-0.23
"Jul 27, 2017",32383.30,32519.44,32672.66,32325.33,11.21K,0.00
"Jul 26, 2017",32382.46,32255.99,32413.63,32226.08,12.84K,0.48
"Jul 25, 2017",32228.27,32350.71,32374.30,32196.86,14.53K,-0.05
"Jul 24, 2017",32245.87,32100.22,32320.86,32058.33,11.90K,0.68
"Jul 21, 2017",32028.89,32035.88,32062.23,31808.93,18.56K,0.39
"Jul 20, 2017",31904.40,32033.82,32057.12,31859.50,11.51K,-0.16
"Jul 19, 2017",31955.35,31882.80,31978.89,31793.72,11.73K,0.77
"Jul 18, 2017",31710.99,31775.54,31911.61,31626.44,22.31K,-1.13
"Jul 17, 2017",32074.78,32053.98,32131.92,32037.21,10.64K,0.17
"Jul 14, 2017",32020.75,32099.93,32109.75,31897.87,7.40K,-0.05
"Jul 13, 2017",32037.38,31896.23,32091.52,31892.63,10.84K,0.73
"Jul 12, 2017",31804.82,31813.24,31865.69,31731.43,8.65K,0.18
"Jul 11, 2017",31747.09,31789.50,31885.11,31718.48,9.41K,0.10
"Jul 10, 2017",31715.64,31510.62,31768.39,31471.41,39.12K,1.13
"Jul 07, 2017",31360.63,31373.52,31426.29,31286.62,6.42K,-0.03
"Jul 06, 2017",31369.34,31298.42,31460.70,31264.86,10.35K,0.40
"Jul 05, 2017",31245.56,31272.72,31284.64,31177.78,6.65K,0.11
"Jul 04, 2017",31209.79,31331.21,31353.46,31166.37,9.02K,-0.04
"Jul 03, 2017",31221.62,31156.04,31258.33,31017.11,8.27K,0.97
"Jun 30, 2017",30921.61,30824.97,30965.45,30680.66,9.47K,0.21
"Jun 29, 2017",30857.52,30910.97,31097.92,30794.61,12.70K,0.08
"Jun 28, 2017",30834.32,30988.87,31000.48,30798.70,10.24K,-0.40
"Jun 27, 2017",30958.25,31194.68,31294.96,30847.08,15.80K,-0.58
"Jun 23, 2017",31138.21,31352.57,31365.39,31110.39,92.47K,-0.49
"Jun 22, 2017",31290.74,31351.53,31522.87,31255.63,10.47K,0.02
"Jun 21, 2017",31283.64,31302.18,31336.44,31193.61,36.84K,-0.04
"Jun 20, 2017",31297.53,31392.53,31392.53,31261.49,8.25K,-0.04
"Jun 19, 2017",31311.57,31168.98,31362.15,31163.35,7.66K,0.82
"Jun 16, 2017",31056.40,31160.47,31182.73,31017.18,13.65K,-0.06
"Jun 15, 2017",31075.73,31222.89,31229.44,31026.48,13.06K,-0.26
"Jun 14, 2017",31155.91,31147.69,31190.36,31054.94,13.11K,0.17
"Jun 13, 2017",31103.49,31091.10,31260.77,31062.34,13.72K,0.03
"Jun 12, 2017",31095.70,31225.43,31225.43,31044.28,6.95K,-0.53
"Jun 09, 2017",31262.06,31196.86,31289.99,31087.28,10.08K,0.16
"Jun 08, 2017",31213.36,31316.91,31354.51,31193.77,14.43K,-0.19
"Jun 07, 2017",31271.28,31252.71,31346.99,31172.98,9.83K,0.26
"Jun 06, 2017",31190.56,31420.85,31430.32,31172.55,14.00K,-0.38
"Jun 05, 2017",31309.49,31274.74,31355.42,31198.22,9.31K,0.12
"Jun 02, 2017",31273.29,31205.37,31332.56,31190.40,8.76K,0.44
"Jun 01, 2017",31137.59,31117.09,31213.12,31062.02,8.61K,-0.03
"May 31, 2017",31145.80,31222.51,31255.28,31107.48,13.44K,-0.04
"May 30, 2017",31159.40,31111.73,31220.38,31064.04,9.93K,0.16
"May 29, 2017",31109.28,30944.38,31214.39,30869.90,15.36K,0.26
"May 26, 2017",31028.21,30765.77,31074.07,30745.57,15.14K,0.90
"May 25, 2017",30750.03,30374.81,30793.43,30352.26,10.30K,1.48
"May 24, 2017",30301.64,30446.77,30534.15,30247.60,11.74K,-0.21
"May 23, 2017",30365.25,30553.89,30610.64,30316.92,19.27K,-0.67
"May 22, 2017",30570.97,30638.88,30712.15,30516.87,11.82K,0.35
"May 19, 2017",30464.92,30539.65,30712.35,30338.52,14.20K,0.10
"May 18, 2017",30434.79,30466.82,30575.83,30393.72,16.67K,-0.73
"May 17, 2017",30658.77,30616.53,30692.45,30519.14,15.41K,0.25
"May 16, 2017",30582.60,30391.48,30591.55,30363.37,14.04K,0.86
